unique_id,airline_name,overall_rating,review_title,review_date,verified,review,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,wifi_connectivity,value_for_money,recommended
418,Jetstar Airways,1,"""a nightmare from booking""",22nd October 2022,False,"Our overall journey was a nightmare from booking. We received no notice that our initial flight schedule was cancelled (friends travelling with us had been notified, not us), to extra travel legs being included with long wait times between flights. Long delay with stupid reasons given, poor pre paid food. Non existent entertainment packages. G",A320 / Boeing 787,Couple Leisure,Economy Class,Auckland Denpasar via Sydney / Melbourne,22-Oct,1,1,1,1,1,1,1,no
419,Batik Air,9,"""cabin crew were kind and helpful""",22nd January 2023,True,"I flew with Malindo Air / Batik Air twice during my trip in Malaysia: - one in a domestic flight between Malacca and Penang (the airplane was an ATR) - one from Kuala Lumpur to Tokyo (the airplane was a Boeing 737-800). In both cases, everything went perfectly well: there was almost no queue for checking-in and dropping my checked luggage (it's worth noting that a checked luggage is included even in the cheapest prices, BTW), the airplanes were in perfect condition (they actually looked almost new), the space for legs was OK (even during the domestic flight, it was definitely wider than in the Air Asia domestic I also took during that trip). Almost all of the cabin crew were kind and helpful (and also elegant), and during the long haul flight there was",Boeing 737-800,Solo Leisure,Economy Class,Kuala Lumpur to Tokyo,23-Jan,4,5,3,4,2,1,5,yes
420,Copa Airlines,1,"""probably the worst I have ever flown with""",28th February 2022,True,"This airline is probably the worst I have ever flown with. The staff on board the flights are attentive and helpful, but that’s not why I’m giving them an awful review. First, they are nearly impossible to get ahold of and their website is horrible to navigate. We paid for business class for the longer portion of our two flights, and somehow it was attached to our shorter flight. No one was able to be reached to explain what changes needed to happen. So instead of being comfortable and able to sleep on a very long flight, I was crammed into a middle seat next to a man who took up his seat and half of mine and would not stop moving around. They also were late in almost every way. The check in counter",Boeing 737,Couple Leisure,Economy Class,Punta Cana to San Francisco via Panama City,22-Feb,2,4,3,1,2,1,1,no
421,Batik Air,1,"""never recommend this flight""",11th February 2023,False,"The flight is mostly delayed and not on time. I had travelled in this flight from Bangalore to Malaysia and then Bali, and the same way back. Comfort level on the flight is also not up to the mark. Crew members don't attend issues the right way, take a lot of time to deliver food, especially if you get the seats around 20 and beyond. I would never recommend this flight. Not a smooth journey overall.",Boeing 737,Couple Leisure,Economy Class,Bangalore to Denpasar via Kuala Lampur,23-Feb,1,1,1,1,1,1,1,no
422,Batik Air,1,"""lets try to be human beings""",23rd March 2023,True,"I checked in and tried to reach boarding gate but lost my way so i return to check in counter. Sad to say got no help from staff at thw counter so i missed my flight. I hope other senior citizen gets assistance, lets try to be human beings. You will grow old too remember.",Boeing 737-800,Couple Leisure,Economy Class,Kuala Lumpur to Tiruchirappalli,23-Mar,1,1,1,1,1,1,1,no
423,Copa Airlines,2,"""stuck in an airport for 32 hours""",2nd February 2022,True,"Never I’ve been mistreated like this before by an airline like this. You don’t need to take my word for it. Just try and reach their customer service. We’ve been stuck in an airport for 32 hours due to their lack of competence and unwillingness to help. They have no knowledge of international traveling rules and will not accept your proof when you try and show them documents. Plus, the moody attendant with her “supervisor” are the cherry on the cake when they deny you boarding and leave you talking by yourself.",Boeing 737-900,Couple Leisure,Economy Class,Sao Paulo to Aruba via Panama,22-Feb,3,3,2,1,1,1,1,no
424,Rwandair,9,"""recommend this airline""",6th January 2018,True,"Entebbe to London via Kigali. I can thoroughly recommend this airline. The service is as good as (or in many cases better than) any major airline, with cabin crew who are courteous, helpful and attentive with good quality food and beverages. The aircraft are new and the cabins are spotless. The seating in business class offers lay flat beds and they offer Premium Economy cabin. I travel a lot in Africa and even if there are quicker options I prefer to take this airline. Punctuality is good and in flight service even on short flights is excellent. The let downs are the appallingly slow security check at Kigali which can take an hour which causes delays to flights at busy times. This is a problem required to be addressed. Also they could do with a",A330,Business,Business Class,Entebbe to London via Kigali,18-Jan,5,5,5,1,3,5,4,yes
425,Malaysia Airlines,3,"""I will be flying Qantas-Emirates next time""",20th March 2023,False,"I have flown business class with many airlines over the years and Malaysian Airlines wins the prize for the overall worst experience. Late departure, no announcements, no notice of gate changes and all this before we took off. This is the only business class that has 1-2-2 seating meaning no aisle access if you are next to a window seat. Impossible to climb out of your flat bed seat when the stranger in the aisle seat next to you is also asleep. Touch screen was old and had to be hit hard to make it work. Meal offerings were standard - same with the service. I will be flying Qantas-Emirates next time.",A320,Business,Business Class,Kathmandu to Brisbane via Kuala lumpur,23-Mar,1,2,2,1,2,1,2,no
426,Air China,3,"""worst customer experience""",23rd September 2019,True,"Beijing to Paris. One of the worst customer experience before and during the flight, shameful for a so-called ""national"" airline. Online check-in has always be a struggle and you can expect you will not be able to walk straight away to your gate like any other company ; going at the counter is mandatory to get your boarding pass even without luggage to drop. Poor in-flight experience too : outdated IFE with only about a third of movies subtitled in English, food limited to the regular services and a few packs of free snacks that are quickly taken as soon as the flight attendants put them at disposition. Definitely will rely on other companies for future flights in & to China.",Boeing 777-300ER,Couple Leisure,Economy Class,Beijing to Paris,19-Sep,3,3,1,1,1,1,2,no
427,Malaysia Airlines,2,"""not so supportive""",19th March 2023,False,"In both inbound and outbound flight Malaysia Airlines was delayed, I missed my connection flight to my final destination. They don't have customer service in Doha, just a small transit office near A1 gate. Staff are not nice, not so supportive.",A330,Business,Economy Class,Doha to Kuala Lumpur,23-Mar,2,3,3,1,2,2,1,no
428,Jetstar Airways,2,"""Terrible sequence of events""",16th December 2022,True,"Terrible sequence of events, showing this airline has problems. 1) delayed 4+hrs ex SIN 2) missed connex in MEL due delay std1200 3) New connex flight cancelled at 4.10pm 4) On arrival in MEL, 30min delay to de-plane aircraft due no staff to position airbridge 5) Baggage delayed 1hour due staff shortages (including multiple carousel changes) 6) 1 hour queue to re-book connexion 7) Connexion flight delayed till 9.20pm due no seats 8) Overall arrival delay in Brisbane 10.5+ hours. Flights themselves average with not much inflight service apart from minimum.",Boeing 787,Solo Leisure,Economy Class,Singapore to Brisbane via Melbourne,22-Dec,3,2,1,1,3,3,2,no
429,Malaysia Airlines,9,"""went to each passenger apologizing""",17th March 2023,False,"Although the flight was delayed by almost one hour, it is not a big problem because the flight is good and went beyond my expectations. At the start of the flight, the lead stewardesses went to each passenger apologizing for the delay which is something rare to see on MAS. The flight attendants polite and calling us by our first names. The food was good and the inflight Wi-Fi connectivity is simple. MH Studio provided a wide selection of entertainment. Overall, the flight itself is good and I will fly Malaysia Airlines again - especially if its in business class.",Boeing 737-800,Family Leisure,Business Class,Tawau to Kuala Lumpur,23-Mar,4,5,5,5,5,5,5,yes
430,Iberia Express,6,"""half hearted business class """,4th September 2017,False,"Madrid to Dublin August 31st. Have flown with these before found them ok, I needed to booked a changeable ticket and as there was very little difference in the full economy fare and businesses class. Check in, lounge, fast-track all fine, boarding was fine too ( usual haul to gate 4 at the very end of Terminal 4) I was in front row and to be honest the seat was not the most comfortable it's the usual standard 3 seats layout with middle seat left free which in theory only gives you more arm room. Cabin crew were nice but very distant and almost came acrosss as Robotic like they were programmed . Inflight meal was omelette, fruit, crossaint (breakfast) I wasn't offered a 2nd cup of coffee and I had to press bell to",A320,Solo Leisure,Business Class,Madrid to Dublin,17-Aug,1,3,2,4,1,1,3,yes
431,Batik Air,1,"""No Entertainment and no meal""",27th June 2019,True,"The fare was almost double the budget carriers. It advertises an inclusive meal and onboard video entertainment. The trip from Jambi to Jakarta was expected, however the meal was simply a bread roll snack. Not unexpected on the short leg. The next leg however was late, almost 50 minutes and obviously a replacement due to the change of gate. The aircraft appeared older and the onboard entertainment system not working. The meal was simply a bread roll, however this time it had what appeared to be a small sausage inside it. Hardly a meal! Late, No Entertainment system and no meal.",Boeing 737,Solo Leisure,Economy Class,Jambi to Bali via Jakarta,19-Jun,2,2,1,3,1,1,1,no
432,Copa Airlines,6,"""friendly staff on-board""",5th July 2023,True,"I was pleased with the performance of the friendly staff on-board, they certainly made it worth flying with COPA. The same can’t be said about the ground staff in Toronto. I found them to be somewhat discourteous and uncaring. They seem to focus of getting the flight out rather than taking the time to be pleasant to guest. They could have dont a better job organizing the boarding lines and dealing with customer questions.",Boeing 737-800,Solo Leisure,Economy Class,Toronto to Panama,23-Jul,4,4,3,2,5,3,4,yes
433,Copa Airlines,2,"""we had so much trouble checking in""",30th June 2023,False,First of all the times changed. Then we had so much trouble checking in. Then when we finally checked in we weren't able to get a boarding pass. Now on the airfield they are 45 minutes too late with opening the luggage check-in counters. Their website is horrible. And they have no helpdesk or customers service that is available via the website!,Boeing 737-800,Couple Leisure,Economy Class,Guatemala City to Panama City,23-Jun,1,3,2,2,1,1,3,no
434,Air Dolomiti,7,Air Dolomiti customer review,22nd July 2015,False,"Flights both to Venice and from Venice were fine, on time and relatively uncomplicated. However, it angered us that our carry-on bags, that were by Lufthansa standards (dimensions and weight), had to be checked on the return flight to Munich, yet fit perfectly on our flight from Munich to Venice two weeks earlier. If you have carry-on guidelines and people follow them, they should never be told that they must have to check them! A ""carry-on"" bag should be just that, one that you can bring on the plane.",Embraer 195,Family Leisure,Economy Class,Munich to Venice,15-Jul,3,4,3,4,3,3,3,yes
435,LATAM Airlines,1,"""The app is horrible""",4th April 2023,True,"First off they force masks which isn't bad, but they don't tell you until you get to board. I almost lost my flight trying to find one in Bogota airport and had to pay 20 dollars for the one I got. The app is horrible and I paid for a window seat and didn't get it. As the app didn't save my boarding. Lastly the check in and boarding staff at the gate in Bogota airport are rude. They lost my bag on my arrival flight had to send it with Avianca and i got my clothes a day late and my bag was beaten to hell. No wifi, no video screens and no electric plugs. The cabin staff are wonderful but that can't make up for how horrible a company LATAM is.",A320-200,Solo Leisure,Premium Economy,Bogota to Miami,23-Apr,1,5,1,1,1,1,1,no
436,Finnair,2,"""Never fly with them again""",31st December 2021,True,"Had I known they were going to charge £160 extra for 2 bags and not even give lounge access should speak volumes.  Furious as this new scheme has only just been introduced, previously I looked at Finnair when tickets were £2.2k with no extras. FI still can’t believe the gall. Never fly with them again, there are plenty after all.",A350,Couple Leisure,Business Class,London Heathrow to Bangkok via Helsinki,21-Dec,3,3,3,2,3,1,1,no
437,Malaysia Airlines,2,"""they lost my baggage at connection""",22nd July 2023,True,"A very bad trip flight from Singapore to Kuala Lumpur was delayed one hour they lost my baggage at connection in KL as i was going to Bangkok. The food was disgusting and the staff was not nice. The entertainment was horrible and sound awful. As a gold member of Finnair, i wanted to earn points on the one world alliance with MH. It was a big mistake. This company is really bad ... how can MH stay under Oneworld alliance ?",Boeing 737-800,Solo Leisure,Economy Class,Singapore to Bangkok via singapour,23-Jul,1,1,1,1,1,1,1,no
438,Vistara,2,"""had to shift weight from my hand baggage""",25th July 2022,True,My ticket was with Air France and Air France uses Vistara as a codeshare partner for the flight from COK to DEL. Air Vistara doesn't honour weight limitations. I ended up paying 150$ as against stated policy of 100$ for baggage up to 32 KGs. I had to shift weight from my hand baggage as Vistara only allowed 7 Kgs vs 12KGs that allowed by Air France. It was a very disappointing experience to start an international trip like this. Would not recommend Vistara for travel within India.,A320 NEO,Family Leisure,Economy Class,Kochi to Delhi,22-Jul,3,3,3,2,3,3,1,no
439,Jetstar Airways,4,"""complaining about their seat size""",14th February 2023,True,"I am complaining about their seat size. They must be the smallest narrowest Economy seats of any airline. To be squashed up for 9 hours is horrible. They are an extremely budget airline, you can’t even get a pillow. The flight was ok and on time.",Boeing 787,Solo Leisure,Economy Class,Sydney to Phuket,23-Feb,1,2,1,2,1,1,2,no
440,Iberia Express,9,"""good and friendly service""",1st April 2016,False,"The flight from Madrid to Santiago de Compostela was on time on a busy friday afternoon, the cabin was very clean, good and friendly service provided by the cabin crey. Iberia Express provides a very good inflight entertainment system for this short-haul flight of about one hour. Seating comfort is standard but nothing special.",A320,Solo Leisure,Business Class,MAD to SCQ,16-Mar,3,5,3,4,4,3,2,yes
441,Batik Air,2,"""Delay after delay""",9th September 2018,False,"Manado to Jakarta. Delay after delay, plane left two hours before time so we had to wait 6 hours, we already booked a hotel but couldn't use it because of our delay. On our way back the plane was one hour delayed, we missed our transfer to Istanbul. We had to pay for other tickets and had also to stay two more days in Jakarta instead of going home. We made a lot of costs, I sent a lot of mails to Batik air but don't get an answer.",Boeing 737,Family Leisure,Economy Class,Manado to Jakarta,18-Aug,3,2,1,1,1,1,1,no
442,Air Dolomiti,10,"""immaculate plane, comfortable seat""",5th June 2019,True,"Turin to Munich. Punctual, immaculate plane, comfortable seat, wine served in glasses also in economy. The staff is kind, offering more snacks on request, smiling. All great. Puntuale, aereo immacolato, sedile comodo, vino servito in bicchieri di vetro anche in economy. Lo staff è gentile, offre più snack a richiesta, sorridente. Tutto ottimo.",E195,Solo Leisure,Economy Class,Turin to Munich,19-Jun,4,5,5,4,4,5,4,yes
443,Batik Air,4,"""you will be disappointed""",2nd October 2018,True,"Jakarta to Singapore in business class. The planes are new. Pilots seem reasonable competent, but service and food? Not even close. To fly from Sorong to Singapore, all on Batik, it will have taken me more than 30 hours. Plane was late in Sorong by more than one hour and then the ground staff couldn’t figure out how to speed up the passenger loading so we were another 45 minutes. We didn’t make up time in the air or in Makassar so were late to Jakarta and I missed the connection. To be fair the staff picked me up at the plane and made an effort to catch the flight, but we only had 7 minutes so it was wasted effort. We ended up at the customer service. While pleasant, no one spoke English, which",A320,Business,Business Class,Jakarta to Singapore,18-Oct,3,3,2,1,1,1,3,no
444,Batik Air,6,"""still hope that they can improve""",5th November 2018,True,"Jakarta to Surabaya. I travelled with Batik Air for more than 10 times for business trip and this one supposed to be a premium version of the sister, Lion Air. It's not as good as you think it will be. Let's say from 10 flights with Batik Air, 2-3 were delayed, and 1-2 flights without in-flight entertainment. The seat is quite comfortable, bread & water is good enough and cabin crew service is okay. I personally feeling okay to take this for domestic flights but still hope that they can improve the flight experience.",A320-200,Business,Economy Class,Jakarta to Surabaya,18-Oct,3,4,3,3,4,1,4,yes
445,Malaysia Airlines,3,"""the worst Business Class experience""",3rd July 2023,True,"This would have to be the worst Business Class offering I have flown in over 20years. The seats we were allocated in row 2, were barely even a decent premium economy. They were tight uncomfortable and cramped. My wife who had the window seat said it felt like she was trapped in a box. The amount of space allocated for these two seats is appalling. There was no storage whatsoever, not even to rest a drink bottle. The only good thing was the staff were friendly and the satay sticks were nice. The rest of the food was poor. I have travelled a lot as all my family live overseas, and I have to say this was the worst Business Class experience I have had. Never again.",A330,Couple Leisure,Business Class,Kuala Lumpur to Sydney,23-Jul,2,3,1,3,3,1,1,no
446,Jetstar Airways,2,"""I enjoyed the flight""",4th February 2023,True,"Cabin crew & airport staff all do their best. We had a great captain & turbulence today. I enjoyed the flight. But Jetstar the airline is awful, it's like some ""Freemium"" game. Next, the seat belt will be $10. Today, Jetstar herded people to stand at the gate at Gold Coast - before the A320 had even disembarked it's last load! Jetstar made 120 people, many elderly, stand for 20mins in a queue to nowhere, just for Jetstar's convenience. My tip: wait until the line is already getting short, rather than standing in the 'maze' for no reason. Also check your fare rules. I find 'Plus' the best/least worst.",A320,Business,Economy Class,Gold coast to Canberra,23-Feb,1,4,1,1,1,1,3,no
447,Air Dolomiti,8,"""Pleasant flight and great meal""",28th December 2019,True,"Catania to Munich. Overall a great flight experience. The cabin crew is very attentive and the plane equipped with an excellent entertainment system that can be used with the on-board wifi on your smartphone, all included in the ticket price. Pleasant flight and great meal.",Embraer 195,Business,Economy Class,Catania to Munich,19-Jun,5,5,5,5,5,5,4,yes
448,Air Dolomiti,10,"""I highly recommend""",8th February 2020,True,"Frankfurt to Verona. The plane had very nice livery and very nice design inside. Air Dolomiti colors are very nice. There was very clean inside. After boarding cabin crew gave out refreshing towels in business and economy class. The crew was very friendly and helpful. Air Dolomiti has very nice in-flight service, you can choose between cold drinks, hot drinks, beer and very good wines served in real glasses in economy and business class. There are also some biscuits and sandwiches, but it depends on the flight. IFE was also very good for such a short journey, every passenger can connect their phones to Air Dolomiti WiFi - there are information about the current aircraft position and some videos about Italy. Every travel with Air Dolomiti is travel in Italian Style. I highly recommend!",Embraer 195,Family Leisure,Economy Class,Frankfurt to Verona,20-Jan,5,5,5,5,5,5,5,yes
449,Air Dolomiti,9,"""a great experience""",3rd March 2020,True,"Munich to Amsterdam. A shorthaul flight which is not much different than a regular Lufthansa flight. Level of cabin service is about the same but certainly good enough. Flight attendants were friendly and attentive. They've an inflight wifi system which offers games, newspapers etc. All in all, a great experience.",Embraer 190,Solo Leisure,Economy Class,Munich to Amsterdam,20-Mar,4,5,4,4,4,4,4,yes
450,Air Dolomiti,1,"""could not care less about customers""",10th October 2021,True,"They simply could not care less about customers. 4 people who had checked in early were denied seats because airline switched to a smaller aircraft. 4 suitcases lost and not delivered for 5 days. Zero chance to contact anybody and no communication at all from the airline. On return check in one counter for 150+ passengers. Upon asking why there are no more counters open it was suggested ""if you want to you can complain"". Return trip - luggage lost again. 80 mile delivery takes 3 days +",Embraer 195,Couple Leisure,Economy Class,Florenze to Fankfurt,21-Oct,2,3,1,1,1,1,1,no
451,Copa Airlines,1,"""No decent inflight entertainment""",5th January 2023,True,"Charge for Comfort seats is US$83 for each leg, be it a 3 or 7 hours long flight. No decent inflight entertainment. Shared screens that air whatever they please. Very low quality audio and earphones. They change your family reserved seats to separate middle seats. Food is scarce. Gluten-free meals just for Business class.",Boeing 737,Family Leisure,Premium Economy,Miami to Porto Alegre,23-Jan,2,2,1,1,1,1,1,no
452,Thai Smile Airways,10,"""Good airline and service""",23rd September 2022,False,"Good airline and service, clean, comfort, standard and punctual. I’ll choose this airline for the next time again and will suggest to others as well.",A340,Business,Economy Class,Bangkok to Khon Kaen,22-Sep,5,5,5,5,5,5,5,yes
453,SpiceJet,1,"""Really worst experience""",19th June 2023,True,"First of all please don’t trust on SpiceJet. They never on time. They can kill your planning. Unlimited rescheduling. If you have any urgent work, inter change of flight be careful. Really worst experience.",SG 937,Family Leisure,Economy Class,Pune to New Delhi,23-Jun,1,1,1,1,1,1,1,no
454,Copa Airlines,2,"""makes such fundamental mistakes""",5th December 2022,True,"My family group of six passengers was booked to fly IAD-PTY-POS and return Nov 19 to Nov 27, 2022. I've flown COPA before with decent experiences. Our outbound flight departed on time, but experienced mechanical difficulties on the tarmac and returned to the terminal. Outbound flight was then cancelled. After a ridiculously long wait because only one staff member seemed to be available to rebook, we were rebooked on a United flight to Trinidad the following day. Annoying, but I understand mechanical difficulties and the need to be cautious about them. After our arrival in Trinidad, we heard nothing for a week. Ominously, there was no reminder to check in 24 hours before departure. The website said to call Copa so we did, only to find that our booking but not the flight had been",Boeing 737,Family Leisure,Economy Class,Panama to Washington,22-Nov,4,4,4,4,3,3,1,no
455,Iberia Express,9,"""a great low cost experience""",8th April 2017,False,"Berlin to Madrid with Iberia Express. Very efficient boarding, the crew were making space in the overhead stowage and accompanying passengers to their seats which is very rare in Europe. The flight left Berlin late on a Friday evening most of the passenger were grumpy but the cabin crews have been smiling throughout the flight paying attention to small details. Definitely a great low cost experience.",A320,Business,Economy Class,Berlin to Madrid,17-Apr,2,5,1,4,3,4,5,yes
456,Air Dolomiti,6,"""cabin looked clean and crisp""",2nd February 2023,True,"In favour of the staff onboard; the attitude was extremely friendly, we got a biscuit together with some water, and the cabin looked clean and crisp. What one can get on low cost airlines doesn’t justify flying with many European full service airlines and that includes Air Dolomiti. The reason I took them was only the time schedule, certainly not for flying premium, as the experience was nothing else than the opposite.",Embrear,Business,Economy Class,Frankfurt to Milan Linate,23-Jan,4,4,1,3,4,4,1,no
457,Vistara,10,"""I loved the experience flying Vistara""",5th June 2022,False,I loved the experience flying Vistara. I was really happy to get the breakfast and the amazing service by the crew. Vistara has taken full care of your entertainment as they have provided onboard wifi service. I would like to thank Mr. Priya Ranjan and other crew members for their amazing service.,A320,Solo Leisure,Economy Class,Bangalore to Chandigarh,22-May,4,5,5,4,5,5,5,yes
458,airBaltic,1,"""never fly airBaltic again""",12th March 2018,True,"Helsinki to Hamburg via Riga. Small propeller aircraft, not much space inside. Very impolite staff at Helsinki, checked the hand luggage at the gate very exactly - €60 if it‘s even one more kg than allowed. Fee for choosing a seat even at online checkin. Bought a croissant at €5 - very very small and dry. It seems that they just want to sell as much extras as they can, got several emails with advertisings for that before my flight. And the the ticket wasn’t even cheap. Will definitely never fly airBaltic again.",Dash 8 Q-400,Business,Economy Class,Helsinki to Hamburg via Riga,18-Mar,1,2,1,1,1,1,1,no
459,Copa Airlines,2,"""no meals served during the flight""",25th October 2022,True,"Copa has to be the world's worst airline! The plane arrived in Panama City from San Francisco without time to make my flight to Chiclayo, so I had to re-route to Ecuador! No taxi or hotel vouchers or any assistance was offered had I wanted to wait until Friday for the next flight. There were no meals served during the flights. The 737 Max is a horrible plane! Crowded, and the customary video screens are missing. On the return flight to SF, a meal was served. But I could not order a special meal. They charge an atrocious $4.20 surcharge (or more) on the ridiculous $35 bag fee. This is because they force you to pay with a credit card! The returning flight from Quito arrives at midnight, so BART is not running! Avoid this",Boeing 737 Max,Solo Leisure,Economy Class,San Francisco to Quito via Panama City,22-Oct,1,4,1,2,1,1,1,no
460,Copa Airlines,1,"""absolutely shameful and disgraceful""",24th October 2022,True,"I'll start by saying I really want to like Copa. The staff is really friendly at airports and on board, and they have a wonderful new terminal at PTY now operational. Unfortunately Copa has a unique ability to fail to think through their processes related to the new terminal and completely ruin the passenger experience as a result. They've completely snatched defeat from the jaws of victory, and my experience which I'll relay here is nothing short of Orwellian and bizarre. Having had several subpar experiences at the old terminal (T1), I was really looking forward to using the new terminal (T2) on this trip PTY-MDE-PTY. The outbound flight from PTY was a wonderful opportunity to experience it - the terminal is spacious, clean, modern and efficient - everything that the old terminal isn't. Everything",Boeing 737,Solo Leisure,Business Class,Panama to Medellín,22-Oct,2,4,1,1,1,1,2,no
461,Copa Airlines,1,"""Could not check in online""",4th October 2022,False,"Absolutely horrible airline, avoid at all cost. Could not check in for flight online, had to arrive earlier at airport. I was told there was an aircraft change and only 3 rows of first class. I was seat 3b but somehow was bumped to economy. Took gate agent over 1 hour to figure out. I paid for 1st class ticket but given economy seat for same price.",Boeing 737,Business,Business Class,Panama to Miami,22-Oct,1,1,1,1,1,1,1,no
462,Batik Air,1,"""Very disappointed""",21st April 2023,False,"My first fly with this lousy airline, last minute flight delay 1st time 1hour 45 minutes, 2 announcement say 2 hours 15 minutes, boarding gate changed 16,18, now last 17 still don't know yet. We choose budget airline to save some cost, but after delay like this more money need to spend at destination place for pay car rental extra money for delay. Very disappointed, not recommended.",Boeing 737,Solo Leisure,Economy Class,Singapore to Yogyakarta,23-Apr,1,1,1,1,1,1,1,no
463,Batik Air,1,"""3 weeks to speak to someone""",21st April 2023,False,Old plane that was dirty and had broken seats. No option to checkin online. Return flight was cancelled and then 3 days after I returned home I received an email to say the flight had been rescheduled. Takes 60 days to receive a refund. Customer email doesn’t work. Took me 3 weeks to speak to someone.,Boeing 737-800,Family Leisure,Economy Class,Sydney to Bali,23-Apr,1,1,1,1,1,1,1,no
464,Rwandair,9,"""really happy with both flights""",21st April 2018,True,I flew from Kigali to Lusaka (Return) and I was really happy with both flights. The service was efficient despite the flights being quite busy and the food served was good. Flights left and arrived on time. I would happily recommend Rwandair for travel within Africa and beyond.,Boeing 737-800,Business,Economy Class,Kigali to Lusaka,18-Apr,5,4,4,5,4,4,5,yes
465,Vistara,9,"""amazing service and new aircraft""",20th April 2021,True,One of the best full-service airlines in India with amazing service and new aircraft which are well maintained in terms of cleanliness and hygiene. Vistara Economy has good legroom. The food offered was complementary and was good. Amazing inflight entertainment (to be viewed on your phone).,A320 NEO,Couple Leisure,Economy Class,Bagdogra to Pune via Delhi,21-Mar,5,5,4,5,5,5,5,yes
466,Finnair,4,"""Not the standard you are expecting in business class""",12th November 2022,True,"Aircraft with the updated Finnair interior. Looks nice and clean. Typical Scandinavian. Only downside is that you can't recline the seat back. So either sit upright or go to sleep. Toilets hasn't been changed. Flying from Doha with another airline is different. One example : Finnair can't serve champagne in business class until the plane is in the air! Breakfast - thought I sat in economy. Got it all on a plastic tray, rock hard cold bread wrapped in cellophane. Omelette was good but needed salt and pepper. That was not on the tray and came in a sachet after asking. Not at all the standard you are expecting in business class! Internet: business class is offered 1 hr for free but you can only use this on one platform. So think before you register",A330-302,Solo Leisure,Business Class,Doha to Stockholm,22-Nov,3,4,2,2,4,3,3,yes
467,Bangkok Airways,3,"""the plane was in an unacceptable state""",21st December 2017,True,"This was a reasonably priced 1hr domestic flight from Krabi to Bangkok. Bangkok Airways is still trying to retain its boutique airlines style by providing a lounge for all and decent food. This was great, but the plane was in an unacceptable state. The A320 looks rundown, the toilet was in a terrible state, no soap, no towels, the floor was not clean. At least 3 life vests in my row were just lying on the floor as they had detatched from the compartment under the seat. The condition of the plane was more like 1* instead of boutique.",A320,Solo Leisure,Economy Class,Krabi to Bangkok,17-Dec,4,4,4,4,1,1,5,no
468,Rwandair,1,"""checked baggage did not arrive""",7th August 2021,True,"Worst flying experience I have had.  Hand luggage was weighed prior to boarding, and a lot of hand luggage was checked-in right before boarding. There was no air conditioning in the flight until 30 minutes after take-off. Even after that the entire flight was very warm. No COVID protocol was followed on board with most passengers wearing masks under their noses and some not wearing one at all. Our checked baggage did not arrive in Kigali. Waited for 3 hours to enter the airport and collect my luggage when the next flight arrived 2 days later, and missed work because of this. Never flying with RwandAir again.",Boeing 737-800,Business,Economy Class,Dubai to Kigali,21-Aug,1,2,1,2,1,1,1,no
469,Vistara,10,"""I was very impressed""",16th January 2021,True,"Bengaluru to Mumbai by Vistara. Today I tried flying the new feeling for the first time and I was very impressed. I had checked in online for the flight and had the printout of the boarding pass however during check in I was really happy and appreciated with the check in agent Vidhya who was kind enough to give us an extra legroom seat for our flight which was not chargeable and that was hugely appreciated. Boarding and departure was well on time and the seat was quite comfortable and soft. The extra legroom seats were very comfortable and it was also a pleasant surprise to know that the airline have also started resuming their inflight meal services which consisted of a veg sandwich, cookies and a bottle of water. There was also the inflight",Airbus A320,Couple Leisure,Economy Class,Bengaluru to Mumbai,21-Jan,5,5,4,5,4,4,5,yes
470,Iberia,4,"""Food was eatable but no more than that""",28th November 2021,True,"Between average and under average to sum up my flights. Boarding for business passengers in Lima was perfect: very orderly and quick. The usual oldish looking business cabin pretty worn out. When I asked something else than the 2 choices for the welcome drink: plain water or cava (the Spanish sparkling wine), I was told: ""after take off"" Even if I asked for it again twice I had to wait 1h10! and it was given to me at the same time as the meal: Iberia staff likes to make the minimum efforts possible. The dinner was dreadfully presented on a tiny tray (size of a coach meal tray) and in a very oldish and ugly china. No menu with the usual Covid excuse. So I was asked ""Beef or fish?"" and when I asked how",A340,Solo Leisure,Business Class,Lima to Lisbon via Madrid,21-Nov,3,2,2,5,2,1,4,no
471,NIKI,1,"""I got customer not found""",7th November 2016,False,"Vienna to Abu Dhabi return. We booked our flight with FlyNiki from Vienna to Abu Dhabi and return. The inbound flight was okay, web check in worked like a charm once I called Etihad to see why I can't check in with them, and they pointed me to FlyNiki. One suitcase got devastated (no wheels left in Abu Dhabi) but they are not to blame. The problem came with the return flight. I tried checking in as usual on their website, tried the confirmation number first and got error: customer not found. Then I decided to try the tickets and lucky me, I got checked in. This however was not the case for my family. Every time I tried checking them in I got customer not found. I have tried contacting them the very same",A320,Family Leisure,Economy Class,VIE to AUH,16-Nov,3,4,2,1,1,1,2,no
